taiwan_discussions_user_id,course_id,discussion_answer_id,discussion_answer_vote_value,discussion_answer_vote_ts
2dc979f925fabd199b2d7ae697de0eeb4c6720c5,"POZJ3uOtEeSoXCIACw4Gzg","CM0cDYCvEeWe6Qot63L7mQ",1,2015-11-02 01:40:02.464
2dc979f925fabd199b2d7ae697de0eeb4c6720c5,"POZJ3uOtEeSoXCIACw4Gzg","7quX8-BwEeW-zxKg_WwtHw",1,2016-03-03 14:02:17.933
2dc979f925fabd199b2d7ae697de0eeb4c6720c5,"POZJ3uOtEeSoXCIACw4Gzg","hN7ou-BzEeW-zxKg_WwtHw",1,2016-03-03 14:02:28.76
