peer_comment_id,peer_submission_id,taiwan_peer_assignments_user_id,peer_comment_created_ts,peer_comment_text
"A9SgxT2mEeWidSIAC7TGaQ","EQ9GLi7aEeWyOiIAC7aEiQ",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-08 08:18:14.28,"同学，求互评，谢谢^^"
"_6cjSUEKEeWF8w6XN0ZAWw","9uUWrEAuEeW1pBJNnBi9Yw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 15:58:39.929,"煩請幫我評分喔! 謝謝"
"EzA2Ae8QEeWkUAr_DMJ5Lw","T0TTJk9LEeWUBw792DK9fQ",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 02:53:22.511,"完整性很好，觉得减法原则没有充分运用，比例有些问题。"
"1Y99Bz6jEeW2ASIACxeTpg","lm2sBz6fEeWGtiIAC7XhOg",7ca5d65001810611b06e396e6512f5057b3de8fe,2015-08-09 14:35:08.821,"交點真的有全部標註出來，只是有一部分後面作圖的時候蓋住了可能看著不夠明顯TAT"
"tsDtYnG-EeWDzg4yGnIlTw","CbCOx3DcEeWy9BLlActDnw",d2d04220dfe17aed05c01366aa7f439314fe09b5,2015-10-13 15:26:02.849,"good!"
"Mxj-_EqqEeWBRg5dvElQww","KreElEMhEeWBcQqYSpqLgQ",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-24 21:50:56.684,"同学还请帮忙互评！"
"R1r0BBfEEeWHGCIACznL2w","zSqT_Rb7EeWA7CIAC5WDNQ",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-21 03:19:08.284,"很不错哦"
"vhTxOhgoEeWM2iIAC0KUpw","zSqT_Rb7EeWA7CIAC5WDNQ",c87626e829f9368c1f3c19e4075e00ca2bc8c32a,2015-06-21 15:18:17.147,"謝謝"
"-ASk2x-VEeWA7CIAC5WDNQ","d2mJRxrGEeWM2iIAC0KUpw",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-07-01 02:07:47.631,"BRAVO !!!"
"2ycreyCDEeWM2iIAC0KUpw","d2mJRxrGEeWM2iIAC0KUpw",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-07-02 06:30:39.425,"hey Buddy, could you possibly review my 手繪等角圖EG4_MU YANG in return, I am lacking in 3 more review to pass the assignment, thank you so much !"
"RRRIs7zDEeWSBRJpSArseQ","dfyv0LUwEeWhLRIkesxXNw",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-17 02:37:36.827,"作业要求是手绘，不是尺规吧"
"M5F7tBjOEeWd3iIAC7VAtA","ic0rNBjAEeWYoCIAC5MBcw",cbd49ab901f3d640c79d443f8e5b8a25ea5c95ba,2015-06-22 11:02:41.217,"Page\\n>>把手和壶身的接头处是这个样子的吗？\\n\\n如果你有仔細去觀察把手與壺身的接合處形狀的話, 你會發現, 把手其實是圓柱的, 只是接合處的輪廓我可能畫的過頭了些~^^\"\\n\\n感謝您給我的寶貴意見!"
"2j0LGyEoEeWHGCIACznL2w","ZQQKTBpEEeWM2iIAC0KUpw",2a3eebe990e56539dcb0940605c9b8366bc59234,2015-07-03 02:11:44.851,"煩請也幫忙review我的作業，謝謝"
"JvC85D6NEeWeYyIAC1WQXA","13mFKjwlEeWGtiIAC7XhOg",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-09 11:52:46.929,"同学作业求评价"
"NYYvL0qqEeWUBw792DK9fQ","geSjsEZJEeWxOxIbgUSIFQ",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-24 21:51:00.755,"同学还请帮忙互评！"
"NKgjSk_ZEeWxHxIGetKceQ","Dapa7k80EeWxHxIGetKceQ",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-31 12:10:01.46,"同学求互评！"
"ltcqAkEVEeWF8w6XN0ZAWw","YrXZPzzaEeWeYyIAC1WQXA",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-12 17:14:28.547,"希望帮忙评作业哦 谢谢"
"XQdtizj8EeWddiIAC9pDDA","TpXz0jdBEeWPACIACw4G5w",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-02 09:53:44.835,"同学作业求评价"
"pV_Dlz94EeWGtiIAC7XhOg","TpXz0jdBEeWPACIACw4G5w",04a2563a98a8ddfb5a4b72f783e72d77e92a3771,2015-08-10 15:58:30.781,"看不到图哦"
"Q-sZzT6NEeWeYyIAC1WQXA","FOPQkyoHEeWmViIAC5MTmg",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-09 11:53:35.546,"同学作业求评价"
"NuFBEj2DEeWnMCIAC9gGzQ","95W33za2EeWV8SIACyyfnQ",48f99892f4183a56c1a51b1dddc50f27e3b36dae,2015-08-08 04:09:07.541,"同学，求互评，谢谢"
"6WRRS0DXEeWUtg4-KGZqVw","95W33za2EeWV8SIACyyfnQ",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 09:52:58.248,"煩請幫我評分喔! 謝謝"
"ijnJrzwZEeW2ASIACxeTpg","V6FpzDp8EeWGtiIAC7XhOg",940caf8e55062c25e33b711b14d50262f372ca40,2015-08-06 09:00:09.556,"不错，有感觉"
"0mIABjj8EeWF2iIACyygBg","tvAJmzh9EeWV8SIACyyfnQ",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-02 09:57:01.722,"同学作业求评价"
"Zdi2l0QDEeWSTg7F_5iDhQ","64_n3UDQEeW1pBJNnBi9Yw",1d9b630d9da7a5618e95a2822693077d0d2a5793,2015-08-16 10:41:48.896,"求互评~谢谢！"
"eoYQSUELEeW1pBJNnBi9Yw","KO9bvzgSEeWNVyIAC0uErA",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 16:02:06.072,"煩請幫我評分喔! 謝謝"
"1Ac2nxieEeWYoCIAC5MBcw","yAHhdhgeEeWd3iIAC7VAtA",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-22 05:23:34.581,"还有dimensions 真细心"
"MJqaukHBEeWBGw50Rft1Mw","FXnOqj3ZEeWm9SIAC5HAew",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-13 13:42:50.46,"請幫忙互評喔！謝謝！"
"FQdgq3p3EeWDzg4yGnIlTw","la1GSnl6EeWb4g4qCdqdUQ",7599f95de00347fe2043668b4ffbe28da042aae8,2015-10-24 17:45:57.717,"4點同在直綫 x = 0 上。"
"cXKvxiY9EeWeUyIAC44Ejw","nEjTziVeEeWAsyIACnuV7A",02750b12e1ba62e911e991a08ccdf3c4de7b3bef,2015-07-09 13:21:44.287,"圓滑功力好強!!!"
"7Tb9JyZJEeWAsyIACnuV7A","nEjTziVeEeWAsyIACnuV7A",7c633ccd7e082e495812fd171025ea382a692430,2015-07-09 14:51:05.894,"很聪明，两个图连在一起，中间等分点可以一起用"
"ZtcuNziCEeWF2iIACyygBg","9eiftCqtEeWOKyIACimMGQ",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-01 19:20:42.695,"同学您好，在你之前已经有四个人评价我的作业了，所以应该不是我所提交的作业的问题，请理解。"
"QvKNIjhxEeWF2iIACyygBg","9eiftCqtEeWOKyIACimMGQ",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-01 17:18:01.032,"可能是我电脑的问题，图片读取不出来，其他同学也是这样么？"
"9YdtKTkuEeWV8SIACyyfnQ","KNjwhiyAEeWOkCIAC4UG7w",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-02 15:55:55.524,"求互评，急需，谢谢~"
"BeBI2dV2EeWOeA4jiPAy1w","30hhNn4PEeWU3RJpSD4VQQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-17 12:57:38.611,"同学，求互评。。谢谢~!"
"dqhhNpswEeWDQxJNxtbtRw","Q9jvGJS1EeWTngq0Jd-yuQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-05 09:13:35.615,"谢谢，我已经给你评过分了。\\n是不是这个作业互评的结果是看不到的啊？你有给我打分么？因为我没有看到你给我评的分啊"
"uyjDwpogEeWKNwpBrKr_Fw","Q9jvGJS1EeWTngq0Jd-yuQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:48:27.431,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"y6VM6m8hEeWgtQq7brjg6Q","PFMGS25JEeWpCwrPNVXTlw",26db40757a50e85c0d8a713bec243cd0ddd0767b,2015-10-10 07:37:44.588,"弄錯了，不知道怎麼重新提交。。。"
"UZq_z0qqEeWxHxIGetKceQ","-8VOSUaoEeWySA6VF2_0Lw",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-24 21:51:47.866,"同学还请帮忙互评！"
"D5QSuE3AEeWoNAol4TlMSw","J7ahTjwYEeW2ASIACxeTpg",9ac6ca70ee66a632d445373cfed4faf34952ae40,2015-08-28 20:04:59.509,"上传pdf就不会拉伸变形了"
"DLZFUr3aEeWOSBLWq6vR9Q","u4D9Ar3TEeWJPQ76oZDWrw",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-18 11:53:11.846,"好像不能用方格纸，用白纸重画一份吧，也快"
"Sh5kMjqSEeWeYyIAC1WQXA","3LRC2DNmEeWPACIACw4G5w",04a2563a98a8ddfb5a4b72f783e72d77e92a3771,2015-08-04 10:19:28.781,"看不到图片哦"
"leR6lkTgEeWPFgp1wk3USw","BN1tTETOEeWySA6VF2_0Lw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-17 13:05:08.281,"求互評,謝謝喔!"
"Cy-7W0pOEeWxHxIGetKceQ","BN1tTETOEeWySA6VF2_0Lw",a6b8ec1fa0aa078fa9b1342aa87680adc3f73638,2015-08-24 10:51:16.025,"来互评吧。"
"y8e39iYKEeW_lSIAC0kOqg","UL--NiXlEeWeUyIAC44Ejw",46af763729efbf8c13d9760b8faabfb2dd81dfb2,2015-07-09 07:19:11.506,"无法显示此页，怎么回事啊"
"aHhUHzndEeWPACIACw4G5w","SZ8_BTkuEeWj5iIACwIAYw",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-03 12:44:40.794,"求互评~急需~谢谢！！！"
"BAqifzUREeWj5iIACwIAYw","NYP0ETKEEeWF2iIACyygBg",e0ad8c914bbca7a84d2ff8e1ddcfae3991272200,2015-07-28 10:11:30.319,"好啊 ^_^"
"qh45-DUOEeWNVyIAC0uErA","NYP0ETKEEeWF2iIACyygBg",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-07-28 09:54:40.459,"作业求评审。"
"vNfqvb0jEeWfsw41r6ikDw","BJZAELOWEeW2NBLvq9LZHQ",db883bb700b1bea86b0c7af7c229ff2e8ba5c5d9,2016-01-17 14:08:09.444,"重载一下你的页面，有时候会出现这样的情况，如果不行关闭窗户再打开，我也试过几次这种情况，其实都有 上传，估计网络问题"
"eGFVSrwjEeWlQwoU9G612w","BJZAELOWEeW2NBLvq9LZHQ",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-16 07:33:43.419,"图片加载不出来，没有上传吗？"
"6MLYX0qpEeWoNAol4TlMSw","3X06rUiqEeWxHxIGetKceQ",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-24 21:48:51.968,"同学还请帮忙互评！"
"floEWEk5EeWpgBJUo9Z-Uw","3X06rUiqEeWxHxIGetKceQ",a6b8ec1fa0aa078fa9b1342aa87680adc3f73638,2015-08-23 01:51:38.646,"请右键新标签页打开图片观看"
"tDtG0ZohEeWy0Q7ABZMsnQ","KyCipJSiEeWb8A4PYD_NBw",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:55:25.305,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"XDfb8FC3EeWpgBJUo9Z-Uw","f3O0ok4fEeWpgBJUo9Z-Uw",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-09-01 14:40:16.107,"求互评"
"qTqKuDwEEeWnMCIAC9gGzQ","be7_3Dt1EeW2ASIACxeTpg",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-06 06:30:42.139,"不知道是否你的作业提交有问题，我没有看到图，希望互评作业谢谢"
"bO3d80GnEeWWIQr4OsvVww","myhyPj8KEeW2ASIACxeTpg",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-13 10:38:24.754,"同学作业求评价"
"UT_11BdAEeWmISIAC9QOog","pjkHvhc8EeWM2iIAC0KUpw",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-06-20 11:34:31.316,"同學，為什麼看不到你的作業呀?"
"J1ETZVC3EeWpgBJUo9Z-Uw","ZbFz8VCxEeWbVQrsfyQbuw",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-09-01 14:38:47.353,"求互评！"
"4TM5zzj9EeWF2iIACyygBg","5UD02Tf2EeWPACIACw4G5w",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-02 10:04:36.078,"求互评"
"JaCVYEDZEeWUtg4-KGZqVw","7nqDFT0SEeWeYyIAC1WQXA",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 10:01:48.803,"煩請幫我評分喔! 謝謝"
"x1It0nsrEeWdPxJ-h_8T7w","Zs8m0nJ1EeWgtQq7brjg6Q",7599f95de00347fe2043668b4ffbe28da042aae8,2015-10-25 15:19:26.253,"未能查閱檔案。"
"q7pDWnsnEeWgtQq7brjg6Q","rLNTY3pvEeWPJBI9QEQKiQ",7599f95de00347fe2043668b4ffbe28da042aae8,2015-10-25 14:50:01.972,"Thank you for your comment."
"YQJCbmnQEeWy9BLlActDnw","z2JapWWVEeWyfQofQFHvoQ",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-10-03 13:12:20.632,"王然同学你好，我想请问一下你的等角视图中的Z轴标注是如何标注上去的。我画的等角视图的Z轴标注不知道为何总是标注不上去，切到左右上下视图标注好了总是跑到别的地方。如果你不忙请帮我看一下可好？谢谢！"
"u8wNVGnZEeWdPxJ-h_8T7w","z2JapWWVEeWyfQofQFHvoQ",608df9f8874387f5103300a03d8520ce7b485a50,2015-10-03 14:19:18.42,"@曾庆旺 同学你好，你可以尝试在不同的视角里标注。一些不好标注的地方，可以在好标注的地方标注，然后平移过去。"
"buJuORfEEeWHGCIACznL2w","Un6weRZPEeWHGCIACznL2w",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-21 03:20:14.603,"perfect"
"p6QfR5ogEeWTngq0Jd-yuQ","Ky4ab5SuEeWibw4zhsvrPQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:47:54.685,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"KnWuQj0OEeW2ASIACxeTpg","HLZCqTsqEeWidSIAC7TGaQ",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-07 14:11:15.586,"求互评，谢谢！"
"xv2iJpogEeWPmAru8qzZow","5xseHZN8EeWJSQr5zqhI6w",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:48:47.281,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"quz7uNL7EeWOeA4jiPAy1w","5xseHZN8EeWJSQr5zqhI6w",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-14 09:16:45.095,"求互评。。谢谢"
"LIaFkjT6EeWddiIAC9pDDA","LF90Zy4sEeWeoSIAC0aC-w",92cb8b4bc19b557a63aa906646768b68209827fd,2015-07-28 07:27:59.815,"no picture"
"sT7yqxieEeWmISIAC9QOog","3XLoDhgwEeWM2iIAC0KUpw",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-22 05:22:36.226,"辅助线都有 太棒了"
"vUTJTrzxEeWOSBLWq6vR9Q","kVg0PLmkEeWARArsHojuCw",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-17 08:10:15.321,"上传文件有误，重新上传下吧"
"G9FyWMguEeWmXg4iQyfEyQ","kVg0PLmkEeWARArsHojuCw",a2a64cd3cf9ea111e58b9e6813251a3a38a1427a,2016-01-31 15:20:06.543,"1，命名不正确。2，文件不对。"
"o9bCQhc-EeWHGCIACznL2w","P_W10BcJEeWYoCIAC5MBcw",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-06-20 11:22:30.884,"同學，你的作業呢? 怎麼看不到?"
"rqeIzxm4EeWYoCIAC5MBcw","P_W10BcJEeWYoCIAC5MBcw",f74f49e24826a32e60d3ab00d7b7fde3ec29c5ad,2015-06-23 15:01:09.956,"看不到哦."
"VMGrjxfGEeWA7CIAC5WDNQ","P_W10BcJEeWYoCIAC5MBcw",9360cbff41f15a745c40a866962a0dd5623a12b0,2015-06-21 03:33:49.761,"你的作业呢"
"kRFVuBdGEeWd3iIAC7VAtA","P_W10BcJEeWYoCIAC5MBcw",9ee5c4b6b83664e5dcf41927bc7df52d55b0acca,2015-06-20 12:19:15.365,"图貌似没传上来"
"TRMFwxm3EeWYoCIAC5MBcw","P_W10BcJEeWYoCIAC5MBcw",d855068e29badcf1a02b793fbbbe24b8904999b9,2015-06-23 14:51:16.747,"沒有圖啊"
"0YBGFhjaEeWd3iIAC7VAtA","P_W10BcJEeWYoCIAC5MBcw",53fc8d4149bb244c83a1aa40cd531271bb07ebb1,2015-06-22 12:33:00.145,"沒圖"
"uHoERsJ-EeWXhA6W5IbXRQ","3MsAVsDQEeWDvA7IZIDNqQ",e0ad8c914bbca7a84d2ff8e1ddcfae3991272200,2016-01-24 09:42:02.134,"請幫忙批改一下我的作業，謝謝 ^_^"
"Ce0S5j2DEeWidSIAC7TGaQ","0zq6TDkBEeWV8SIACyyfnQ",48f99892f4183a56c1a51b1dddc50f27e3b36dae,2015-08-08 04:07:52.122,"求互评，谢谢~"
"3CclLD2hEeWeYyIAC1WQXA","0zq6TDkBEeWV8SIACyyfnQ",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-08 07:48:29.725,"我也求互评，谢谢哦^^"
"WqHRJydxEeWerCIAC1CI_g","8XIUcyZREeWAsyIACnuV7A",e2b8f17bcacaf6f24853cc4c62428c5cf1484cb8,2015-07-11 02:05:51.001,"233不知道为什么，这个茶壶看起来有种摇滚风，好可爱"
"oTAh-joyEeWnMCIAC9gGzQ","vrPJRTncEeWj5iIACwIAYw",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-03 22:54:43.173,"同学作业求互评"
"raRxLkgQEeWZLg5CpYfLdQ","f1ID5kf8EeWZLg5CpYfLdQ",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-08-21 14:26:57.458,"两段大弧无法看出是用正方形所绘制，希望你不要擦掉辅助线。"
"rzLzkj62EeWeYyIAC1WQXA","1qC6fDtTEeW2ASIACxeTpg",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-09 16:50:04.899,"上传失败了"
"QoWUG0NgEeWSTg7F_5iDhQ","1qC6fDtTEeW2ASIACxeTpg",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-15 15:14:01.664,"上傳失敗喔！"
"SiUYo0ZuEeWPFgp1wk3USw","1qC6fDtTEeW2ASIACxeTpg",9100f8760505eef636c80af4e8c230ea97fbc84a,2015-08-19 12:32:00.896,"要再傳一次喔"
"yc06DT2gEeWeYyIAC1WQXA","1qC6fDtTEeW2ASIACxeTpg",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-08 07:40:49.44,"同学，上传好像失败喽。。。"
"ENG0H-8NEeWTdBIkpCpI1Q","jKcVA8ZjEeW_UhLKov_F2Q",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 02:31:50.046,"整体感觉不错，描圆手感略差。"
"VayQ7xieEeWmISIAC9QOog","sbbpVhghEeWA7CIAC5WDNQ",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-22 05:20:02.594,"字很可爱哟"
"fLjbdES_EeWySA6VF2_0Lw","brTihUSHEeWBcQqYSpqLgQ",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-17 09:08:12.66,"圖片被壓縮了，點擊右鍵-”在新標簽網頁中打開圖片“"
"aLdNKxYxEeWYoCIAC5MBcw","5M51sxWeEeWM2iIAC0KUpw",970c4f2f298a9f0869de68d926ebc8cc62bb87cd,2015-06-19 03:15:17.072,"沒有看到你的圖喔"
"Sy705MQPEeWdGw5KNOdybw","YK8LGsLtEeW_BRLjpUoXzQ",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-26 09:29:26.959,"按照作业要求重新画吧，要求是要画坐标的"
"FZ7f0SbOEeWHPSIAC7MNfg","HwwwdiVyEeW_lSIAC0kOqg",cf5bf47a842deea62d7aee454c31300993944e75,2015-07-10 06:37:07.252,"2008版的也OK，AutoCAD都是向下相容的。"
"GO_0ZJs8EeWw3Q42UmLfBQ","EqiShJOMEeW9ThKFn3E1-Q",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-05 10:36:52.339,"你好，我已给你评分了！我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"eJwqu5hkEeWKNwpBrKr_Fw","EqiShJOMEeW9ThKFn3E1-Q",cd5592c77d0fc19279f643697bc64bb8cc5077e3,2015-12-01 19:48:19.232,"我眼花了看错了，评错了肿么办。。。对不起黄童鞋。。"
"oNtD8U7LEeWBRg5dvElQww","7a3GXk5aEeWxHxIGetKceQ",5f36af58bf2c4be6b10a6e0a06aa5d7efb0acc3c,2015-08-30 04:00:18.872,"图片被强制缩放了，右键在新窗口打开显示的才是正常的大小"
"3hxu9y-BEeWyOiIAC7aEiQ","svtETS9iEeWOkCIAC4UG7w",a7f2d5bfa04e214c648c24f71d02c533ef55d622,2015-07-21 08:24:12.836,"画的好像ios 里的 app图标"
"LBiqVkJXEeWH9A5JyVdXvQ","psxwlj1nEeWm9SIAC5HAew",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-14 07:36:27.407,"煩請互評,謝謝!"
"rc1r-0gSEeWSvQrJn1rVOQ","J9qxQkcfEeWN8ApZ0EiLeQ",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-08-21 14:41:16.72,"画的真好，非常认真的在画"
"H00vLDhxEeWPACIACw4G5w","6VzQUCxeEeWeoSIAC0aC-w",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-01 17:17:01.228,"同学，请检查一下提交的图片，无法显示"
"MRp40EexEeW3ghKGHbZhrw","6VzQUCxeEeWeoSIAC0aC-w",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-08-21 03:03:26.327,"上传图片之后，还要按“预览”，预览之后才可以提交作业的"
"npt_1JogEeWKNwpBrKr_Fw","e2Do8pftEeWTngq0Jd-yuQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:47:39.529,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"s3jr89JJEeW17wrgkMLDIQ","e2Do8pftEeWTngq0Jd-yuQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-13 12:02:49.016,"求互评。。谢谢"
"ku4lIENgEeW-OhK375__6Q","OMCodkJdEeWBGw50Rft1Mw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-15 15:16:16.567,"求互評，謝謝！"
"AHJlRirMEeWVxyIAC4UJMQ","psgJRypHEeWYVCIACyevdw",61e7516e5bbf4683839daf19ca5916c8065020cd,2015-07-15 08:32:17.386,"我也有位漂亮师姐叫佩莹 ：）\\n看不到你的作业啊，是否没有成功上传？"
"9BpA_0eyEeW3ghKGHbZhrw","psgJRypHEeWYVCIACyevdw",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-08-21 03:16:02.978,"没有上传作业"
"JENbBiu_EeWw8CIACnuItg","psgJRypHEeWYVCIACyevdw",e17402fc1884e9663591f09deb7831e39413fe19,2015-07-16 13:32:45.181,"看不到作业+1"
"6THsOysCEeWVxyIAC4UJMQ","psgJRypHEeWYVCIACyevdw",69897e80618a639576fcf12e7a18a5e68a98810c,2015-07-15 15:05:20.696,"没有看到+1"
"2LBdesJPEeWl4RIs9EHA5Q","GuhrYbUYEeWiXxLB9mtqCw",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-01-24 04:06:29.831,"希望能分享手绘。QQ:423696010"
"3Rz8Q8JOEeWqYApk6o1_2Q","GuhrYbUYEeWiXxLB9mtqCw",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-01-24 03:59:27.757,"方形多练习1:1比例"
"fdRKpJoaEeWWpRIGHRsuuw","OVjSNJlKEeW9ThKFn3E1-Q",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:03:47.556,"大家好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"thzZBpsvEeWv8w7faJJjxw","OVjSNJlKEeW9ThKFn3E1-Q",4b9c5f87231b0de568a4276322d24d8d80e5f627,2015-12-05 09:08:12.578,"互评哦 我还差515 614"
"Re1fPkJxEeWBGw50Rft1Mw","enNEfUJmEeWBGw50Rft1Mw",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-14 10:43:17.659,"求互评"
"LqLrjxmnEeWHGCIACznL2w","6vdhMxmKEeWA7CIAC5WDNQ",22d16c3b76bc5b2d79135f6624f573e0c5d7406b,2015-06-23 12:55:53.733,"非常棒的作业。"
"KiF7plC4EeWBRg5dvElQww","xmgus035EeWUBw792DK9fQ",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-09-01 14:46:01.571,"求互评！"
"_xdHVh_cEeWYoCIAC5MBcw","l5oC9g-4EeWUtiIAC9TNkg",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-07-01 10:36:13.765,"彭同學，不好意思，請問下方紅色的圖不就是等角圖嗎?"
"mbm1QB5mEeWHGCIACznL2w","l5oC9g-4EeWUtiIAC9TNkg",cbd49ab901f3d640c79d443f8e5b8a25ea5c95ba,2015-06-29 13:56:11.925,"同學, 請您再看清楚題目喔!\\n\\n要畫等角圖, 不是畫的跟題目下方紅色的圖一樣喔!"
"ZKYv9ivREeWU-CIAC7NnBw","c2DnTytwEeWVxyIAC4UJMQ",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-07-16 15:43:24.144,"两弧画瘦了"
"ojtBHu8SEeWfwAohgaM63Q","boTDZuw-EeWqSQ7kx0rpLQ",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 03:11:41.491,"很好。"
"qZm4AEEKEeW1pBJNnBi9Yw","ZGdd8kAtEeWF8w6XN0ZAWw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 15:56:15.557,"煩請幫我評分喔! 謝謝"
"BXF5cT66EeWeYyIAC1WQXA","TINtQTxQEeWm9SIAC5HAew",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-09 17:13:58.083,"希望帮忙审批，谢谢"
"I5_Phxj4EeWHGCIACznL2w","bc5vlhjeEeWYoCIAC5MBcw",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-06-22 16:02:53.33,"同學，建議你參考一下「評價標準」和「參考範例」，你兩個橢圓的框畫錯位置了，那個橢圓並不完全是在方塊中喔。它們有超過方塊一點點。"
"AkAjtFvJEeW3_Ao_CntTvw","1JPifVelEeWeowqeyqLTrQ",c07ce14bd3e15d1ac6ad813c780efa1df6c5563a,2015-09-15 16:44:18.898,"沒有圖"
