taiwan_user_id,_2d_cad_user_id
01127ab0a908a5478cc56e6d95853274a62b8040,59c1b07ca6ac14977191b91cc115072abc668414
01201df5a3a8e32ce796f32fc86ab2e49e0147c4,f6b430600f64dd49f48322539940e94f411fc717
0132d0805f66cb4b6bea8fce6f0275eaa8316818,a937f855327f9aaa192ca0759ed71cf84a8e9375
015c221a495f27b7fed5d0759f7439faa455f55a,818a4c36860fd15f30aa2490524e6bf2da647fc0
0163632e6842345251a85d1960d9269d8d1babe0,bd265811198e3445630a7e5e4091401f60c2ac58
01741df58ccb01fa07911426db810ea19ea17990,9c1a9a876b80b66e143386ef9231d03e5a4dcd9b
0176ac10450636a962e5845b05df0bdce2f41903,6062f244da3438f3bb67c2d330dd4727ce8ce6cc
017a86045714b61363198c7db90cad5d1e808318,002faf7837e9a24c3b98e46106ec3d211cbfcb62
018812edad5191df9fbbcbeb90276498a712fd45,8d36ef51704719f1955b8f479c53496732ba273e
0188dff33aa7278c27987acb836226245d8ff070,ccfa6a35a87ba240fd68c6370cc6a0138b6a2cf0
018b1ae7738cbd239fb194355478944293d563c4,663d36c90dc9585957087a5e496bb677708d8248
01b0c6f9ee3e1620243916c45cf4e2a3dab03b90,213edfc317a087b9b2c891f8b79f224423458f35
01c0e107ceafd2861611010b28962b1ec2cf9b38,045acf0ab6f26bc816b3c30e56342229ddc030d2
01e2bd532b44d5790f4f05a42e4adc4b33a59b0d,c4b468c12845afbb5cc5e76907a3a9bef92f0b7a
01e47cacf6eba259c31ff5423dc478f5b2674174,7477123462488ef4bd83e715f378a8fff1704825
01e79027db0ef9c5771ee88091482db58ed0bb33,a0127c337268870c5b898d7a75f0053f075215c3
01e7cc2fc855468cec7159a3c9a210b582ea86a2,804afd739107a82769606db839ba1519f50c54ec
01e9721c756c62ef1279d4bafa89045d025522c3,6d41840ab704fe558c5214025b526c5c3b4e19fe
01eba5edb6b62989dee8eb8e249004435bd8818c,9983e4a598409d6c056d9cb6178da3b394d5521f
01ec4b4dad8ebd9e5c263e3ff0c433a418fb388e,44745d632e2781d159db564c283e1be9e286cb18
01f6acf398863d840f9aaa2d78f3af6e274e54a1,313cf82d4236dbf6551208a23e9455dec39928a3
01fe327e705f4a75cb17148c39f0667fcd4986d6,6e3dee4661cef96260dc9ac2e317df4750a6b776
0200732f89b3023a4947f47acb21ce509adb24bc,a4dc431afec94c949b740bf584617a2ec118023e
0205e72427b34260a278c620daf344e94f549fd0,a5d9a8d2ac506fdeaac2b21de7160915ec5fc1c8
021253b50bc722748324af3eddeababd34d650cb,ba1ae0a3b4059c6e1b82abeef1899733de577d57
0218574df242720c2de9b8532ec5fe0152e4a025,b41c80bd0f03c9b961ebb733a5443177701cfb8d
021c6391437439edece7aecb07c659ab8c80a5b9,67f13a01d2d8b5b97df460d724e0510c7d2a0a5a
0222c6c7cd7a6cb8c6b93b60a27d4281c5ba7c6a,03bb1228bd4a13232d4bde651e737b3988b446b0
0230ff0495b048327cc1e6e3a8f51e8716ebbc67,9449b52ca5cab13476e02b014c9f67255a0c1fb2
02360b72290b36f7b461aa6cc637e0aaf4009017,d1455a4984b16c5c5b795278fb5403dc1fdbabdf
023b9637d013dcc49fc55741ddb74605b8b823d1,7b7ad0a95bf67385366903ae181eed22bd93d798
023ecd5fe6df483d3333ed6fbbec5b4129a2e4ae,004e3e12fe767fa6a1878b86208576d1a2f1d7af
02433395bf2bb46511a039aa68226a0364f12968,3926a95210a4a17573222dc8746eea966fb39136
02532bce72a9192b6701ce7d1b058d7edce970d2,43c3715c32158a1409332e0bb8d654c03d672795
0258dd2168c94ef158243482463b6790ee55bfc3,0e5ec845265d039d97e96bcf1a44956295c776ca
0260047d04582ebe7d9f15ca2398577592b56f72,a51b233a6ef4edc242b5ad6b8a0d5e79dda49d57
026494312609fd36c21e44a34b36c6647a5a6856,6cb57cbe5ffaed80aa5fecb799b8302c75b5948f
026bf9db8b092485d0b03f3c05f22c87a894b404,12a05d1e01da554173158c978f305a72f603241e
02765a8a13bd34a0bac08c788c5d81f7fbf54c9e,9b00eba6e6ed986a2e01245ee8a81739e9227786
0276fc642140f2bc3f5c0f77c67a3417057d4ef0,bdd4b7311ad22db2f7209cdfa46309bc9ba8aa79
027edf7a6c46dc6739e0333a5f59712e7a7eb647,b830f45e482acc817470c61f3308bde22cdcae28
028bcd0f833b2eac915b92ede6dad1fec9a878d0,977a847a3b7c9673940b0604021e1393fc0bbe15
0298eb3506ad9ccf089d2cf56a1b711d68d8977a,30ddd700b6a89668e83a09f1897228ade7e175b1
02a685a3592673d28c521f8100d7df7db050cc63,aeb6aff654779242a9ef97f9d64dc94159c4ab7e
02a898684a53adb0cfec1395c46272177ca7cdf7,7465732c1d41511a9f4ef6aebaf0d8d390450a23
02c0872baff93eb4d5ed7dcbb02cc5b74eb285be,786911626933e839de068af495ebcac44725767f
02c253361bc9c836db01b6926ac3072fd531c9ff,66bbece102c6cc5ffa7facf9685d9bf780729d32
02c4869637845da58c8115e06136625a863ba045,be2eaeb2a66ce65e5904f91323f3a699925c3eff
02ceb837092e18a9af70111b8675b120d0708d24,d336ee37072cbeb644df8cf02ab4af8ae738f637
02d5302384541d0b264facc854500eaa70c20c4d,9cb95c650382160c7d4be549d7bf6332daa6458e
02d6ec984d4eab52cc750775ae129fbacf6bb5ca,20600261cba89bca9c171a07f33fc37e86e4126f
02f5a9b17827f88a733244aa24c4143f00d872ba,627b11b7a0cf0b8451b1e6c6d74c3706d7af7a7d
02f8dcf7022d56510cb09237c72e7b2c534b5327,76d168287ca215cfe34c71922d3c185b79a2017c
03060790ea0ac1a7a58cbfee76b267d17e16eff6,050ef3833b89a198a399a2fabb88091b09dd8651
031a063586ce1bb9b5f511ee46904203269a4f18,2cda335be28258322c715a4be4ee319630ad3760
0324a2c693a46d8c690fad5577d86f943c253816,03a4871e65115789729576ffbd3667e9ee479809
03272fa163dd2aebe1e8d6a9ead05c9fef9f68ac,8f64f2fdca4dee833e339f2948349d19020573da
032a07ae3e21187a5004aaecd9ba4a8474799c59,d23133289b635407cd36abf01dedf77d664509d8
032f30a35a780ebd07c9d166e971ee1c10cf93c9,bc5b5bd588fef09df9595215e1dd10d433956535
0332faada75bce29a87753e8722d77183287498a,8ee35af58abce66adfc860204c0cd2780d4d6032
0337db5389c6c2977068423176f46788a0893d11,7fbd2c80e1dea6f42ea866a770d39100787e6b1a
035d62d394531ff8245cf8a1a62dc1ad4ff08e1d,c9013ba28f4d077edd06f2f3b15ff4d36a3f403c
036518efdef494f5d58c14df7dbc9812d77dedcb,02dac74e67d9d719f48fccf914240d8ede916d33
03652c84efa97632bbcfe50ff624c2a051dbf2f2,8876b269bd21166a11ad33f4cf5fdb90ad79fe43
0373539f35f5183d49bb24a5e660f5099f62870c,caced07edbc8e39beaedc5ad14022235e13feaaa
038684a8210f2072901801fc126b85a83122ed97,70af386e62ab2fbb26bb2c96dd2d8fce06c84d85
03936a1b4c6f66e921402ad770d0ed9efc9561cd,6b65620dd08797b443d667cee4e5489075aae3d0
03a7bed9aa09e8b0cc7f95e66ec0ce470b55d299,033bbb78061a922f04baa3275119f36ff866dede
03b5d67e1914e456a79d9a7e8afa141e1f9fae68,f53e557099063cfd9335dd2ba95718bf148e7d3e
03b6099a287c710b3c7fcd5932eb402e30af0289,ed818e4f7507e0ee0717ca9536bc74bf18d17519
03be8738cbf30f3f6e794af8ac3b92b2ff5d8073,32130ad396cbad0502d9cdcee47b8463386d62ef
03bf28301f00f05b467bfb455b5bd405c9618702,bddc7f56e590ec607627e6bf96717980b987d90e
03c36e53319e20aebeeb58a99210e6f3fd432e9e,9cfc5c779d6a8c41b56aefdd687204ca5cd88543
03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,d4c4867246235c20cd8663d8750099e1d8f7c4f6
03d75e38bfc6fa6f1eb32d125387a6b57892b983,88eb18723665cf5797ad6ae3185e06b8621e34e9
03e7dcf36ab6db71c5acfdc390ff45a8475ca324,c27a11a96fbf86dea9c0b47097c2422d9a2ed3cb
03ea88c4be704db6fa0ee5f98d8bb8e34c28aa88,6d671b592f34b1ecc643b8f798c36f5c7dff9d04
03ec53d2aa80abab906e4658b729a88733982890,7c41f6a111918553ae904cafc22eab1d94f17ed8
03ef2ae2c61d168e5bac1400fe0d4cc62fc50046,5c4fa63e85e94c787fa97b96ee614af76d70f780
03f9fe9bf66e541e00792cc9d3b0db0ccc68b251,b00414eebe66d8cc356fc33fcb0955983902391b
03feabee771c2ff3f54079857889221462bd395c,7dc15aef7fc1546915508f0cf2f73222099d277f
0402c4073f29380648e2aad585df23813956a62c,77281c88f64f4d051f6f6e8efc5d1f52e7eed018
041a88b3fab8814213a4ac699f4baf9df5545640,78f2a43da4ca8f7f06be931e6cd100a20471041b
041e590289984b4a15d4fe23eb432db008409012,2b4254e1e83e0367c094c1be87f9f1e5cb0d8797
04330626922e46b7031617643a7e829e824c1b42,88e614bec66dc03db88fec795e503527087d949b
04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2cb43b1d9595ee36e96f0e0f2a6c82f2a2e8cbba
04c23fe2447ce86a777b76ffe0c4e4f677e79c20,17d09b620dcc8110c5fac573ba136e99a60a21fb
04d223e314e6fd190bc242e88fb2c25e7765a701,3aeef927a33434e98aa69e61a464ed8f4977ffa1
04dbed2680b63166f1b3dd7aa6eff7bbaddda356,54f2a37234c6714d0b96b454b944f32254f7330b
04dfcd3d756435e87e883dd60bf64dd2b1c09515,4f5451316bbb4fa4c7833f9fa453759c8604cd92
04e88170c7619530fb5660e91500a209229caec9,f75f3a038f47228f1b49603f86a7f6ee506007f7
04ea59fe246de9c37c04816b78ccb8ef87c84929,b6295b0dba8f86dd8f5cd31db6d4a7e8fcda2b21
04ed3d6e987881c4a67cfbfb79f240143b0239a3,86b326174e56e9a34c7bb18cc48028d695aa7987
050306d1044ab6e56b65fb35d7f454afb614419a,aa4732564ad222344ba064205f5c8439c25bfff9
051eca3799f31f501bad3b692f1d70b96a007367,d1249a6e8c45a4ca12a75a09547f54788b1de967
05215535709862c046b69f8901a2e796ba5a6201,84c8c6967a04b0f5e8676662bdbac868c390305d
0521e4728657e9a70d51ff4a493c93f1eb9dc34c,e397e7e397dc64160480ff875e0c1df821f13fc6
0528451e0d8e51095babf9bd0ea3b1f415c0c5b9,ffc5de91b12a879cb287a10836cbd08f2a3b1b6a
053697cc0811ddef2eb84723c556f77b7fba6362,bb985ec289108aa45aad5766b86e9cbc2f403b86
053d3f571d5a7fa079691fe86227826b9891a514,2cb20c486790f26edb3189b15877e4564a381f02
053e68af5600b9516a5a35c7300df3c779070c12,f528bb6906042deddba9304ad982864c62ca18a4
054a58d445d7ab67033f634bdbd8fc5bdebe2d6d,d0a487d41d69d43c816799a10a0246b471bc51b6
055302102476bbf2e575862ad3dcfcedc0a2f5d8,c8905e3acbd9c329e042977c53d47ad77aca9e9c
055b5d3b986d69e137d0ed979401590aa29c9f20,be1840e972bfdd4c9dcc2e0d6a217622ecb759ac
05618fb5799b2f2e3d9adaffeba8b6811c3558ee,dd1da1c055f84109f36f8f729052888d2eb2e81f
05659145d97d405f05a254f354d9859391d95ec7,0451a40dc52edf697ec7838486abc485ebcf35ab
05779db4d120e7f8a8481f41bda20144f91c1316,ea33fe3662f79a412f73899a55e2f883ec2f1c4b
05821c71a281dc2ac74c7187e616f63201fa5fc3,c7f9943f59a8f7eb3e009dc44ee68a3ff5f631fd
059fe76af3a394a4781bb383e49791192c33c610,809d932a6eb4f89f88407a3b17f0ebb0dde8f1fb
05b202bba9e52f3174a21df753d4ba06fa7ef7b4,eafe000852a1458394f1e90db645d954a5476ecc
05b5514c6c8cb37e58ad0bcc61eaba69bb18bad4,619ac88a2e8992a35743b7ed440319bd771c6098
05d234523f8ba82bdff7672eb6cc6b618787cce2,06c7d5237ebfed79588da958dd2732fb9bf0d747
05d5f6298b97dc047ac6d5c7da8055150625e2c0,d4a357f568f4b004aabb04170e52446be6003728
05ed09767d7f006de9a07e256c1d2816e122f597,76b70636be7d3037338af3e4e26cfe451ceccca8
05fa543d5dca3f31fac7f04f3c3ed56dd27a3695,bcec94a0126dee9b5eb54522a5c1d2d68bf94764
05fb9a59b24ede1deb8eba44a8956bf6afbcee7e,18536b0a7ca636ac31438507c623a5dc42d7c74b
05fd0ee185e4e8dbc872072d54668f14d72e0fe2,d171e3ccfea46ea51d85b84d7d9fdaebb709ad9a
06019cf3d84b71ad515d9063c501217beff96e93,a4612447f0cd85ad5d60da0b07d40e3284716730
063e4db2eb9580bbe192e3d6d6b389c76389ecda,1c4fe9291439a9f820baa044c98ff08a041455b7
0648a21df1da381dea3244fd2fdd4e4d30e10c17,084d7f3cff4284a63052d211d5b99292f02463b1
064cae0f41c612a872c3066e6f76ed12319258d6,4c457f74f3c876ee227518662ad458635ad031c3
0654a8c1899ad7dca63d2cfb63521c583a442006,02e54c6d3e0b91b69be53c3c06a587f9348ff971
065ac5ae77cd28e6bfbfdef39fd56daaf4d66fec,5e2ecaac321d74c3d5e21f28fa40bd4281edf66d
065dd1b596a335fda9c1641c490fb330ebbd9365,5aecc0e9fc1f4f8fbc9d55de57c858a179e76f02
065e7b9ff2959f4fe83a1a5400adf229303e4993,b3f20b401986061ab7e9bc1c31e76a6b89024b0d
066664b225957907ddc537c195eb11aa72426c70,043282152dfd79f8ebc5bef1a604bc1e7f4f31bd
066b4eb3555b6594de5307d0b6a04db7c4a5e119,c9e520736420f271aa3e7b8d1860eb571e4723d4
066dd204a2f150502600b72a35d3f14bf4ca76f0,689a8aca0e62c285a76097c104cada6525dbbbfb
066fe266da49392d5285f59de8feeb475fd9d525,e4c4a81a9ebb70ba7625495451a357008b9bc642
0675e3555552ab5d1631fe7cac51bfeeab0797b0,940db98235e34d74235e236e40ae7e99273ffebd
067c7751531d185f9523d6657fa5812eee209caf,400db366401bb32755edf83ed885d3eff220b9e3
0680b496d8f7ff1f5ff22f2a72d6c85439023c5d,d412db39a477d6fcc14b411a79ac4aba3a1dbaf5
068107d4de70f9de51aada3c2c52a05b4d670de4,1f9fcb8dcfb96e651c692f63645955224f6ff326
0684db6aa26684a6f0a2e2b30f9ee708637805e2,d58101adcb793d01bb8274947bab515b6b7b8cbe
0686b85250fd0f0e744e41fb1c225c6777388ce6,fddc180256290941623315ce2bb3aa5d96bdccd8
068c0e4565b8917b16baf916003129a04a9cc82a,ff4a531cb0c459e787146f2e9e0d6ceac17aea81
068f4fe42221724864aebdd46e22c7a50c40f6a3,f354ddf6fa31564ce2f3b9cbd8c0384e76e1154f
06a2892dc0c10fe44aeb46856723777545d2e10a,bf7abe2c253330096ebfb655ff5e2162042571b1
06a983007fd1867fb28be895af9d8453671c3785,8a2615dfd1c37fc2468e0a4776936cd8864f530c
06d144c28ff7072750b884b00c08c149981ff884,05db0484aa37b2524a00363174e21e19a16048b9
06da51b52d05b2cc1d1cc3b150e99744c0d5bc63,53e0e887d58cbc94e70f35c68635c5f52f6efc70
06e38e2cf81bdfc9ee8f43c43dc942855f614bd6,6c48d20135d1a7a7f796c56e38cd69c8eab8cee8
06e54c2bcb4c7eb64eb7d8b7106bf0ce27ecb495,f3e96cbb3538155bc7b560265a70637b718fbc9f
06f39e8485a689b5101f6022b3ddbc9035013f37,d32126533851c67321b2e6eca575d256c9b6bd55
06f9555c8bff66373e5a5ecf55ea3458b7d530ee,2cf6e9907e5af60bf3f50f1073282c6368e02e1f
06fa4771a758e53f35b9726772f2dafd3e826261,7b89a27654fac7f9fa1e84797b0016a3eead35b1
06fc439eda28468760b90492f8d20cafa64c90e6,3715d0e7d52a6e5e3777e557d400dc39e16a6d92
0722382a9290497e5df79b81ca2b914750c8a62b,fb684ea6d791aa7d2170584f70ab537d0c7b9c92
072b1ecaacacdc7819c8591281963f87a75a2a18,e62fcfd89a8a276b8d93d185304945b69271dbe9
07306a297eab465212813c22ee70a42bbdf32bae,b9648a31399aee5b6efa3fa7ed723ae86296ff29
0731d290224283c9cb25ad768caa7066dacde6e1,e45091fc0b52ce7754e99269da2707f14add40b6
073751cd70372d29a1fffbf0c4643ee5c0a9fe1f,f35d41afef9b3291b33ffbc2a87896008d6b6b17
073b8db10b0d123fb98e86f4a9dcfd546c259271,fec1f34279e62c54d0576f220aef1a0d5e26d548
074c5b114a074f98b1a4f6d1c2ecfc386b145712,279d0b3615be3d862afce3b56de34434c97f0374
0754c5e134affa56d0834455653bec13f8d632f8,897bf12bcbb414d471a835df6e99cea69f98de0d
075a39264935df171930f7d6fb299eb696182009,2a394cadf9fcf9b6a33f991a46c7f6ea22adea5e
075eab95787166796d3ebc1cf3265b7a5ff1df4d,64132be9b511cf2b1614ccedbbb91e0a3c30b9a4
077358a7462aa42173ac5d29f22fcebb3a3b763f,ea7409104da7c0a030c8142e5d30ec3a6b92eede
07762b389eaf53e94aa011d751c2dfef625b0f48,6fc011a564c533f971a51abe1921cdbb1324b471
077f352ad584a1a795f45796a9c63837ec93cf8d,fb86b2aabba1391c258dce376c994d87fb7046e6
07817d0557dbe07af85d3e83c7c2fcf054d36a94,3e53e8e0ccc8d791f5e1dae2b52367c30b77cc60
0781fa27c55242d3ea1300e9b475db7a190c60ec,48b37cc8cad8a8a032a072702399b4ffc7c74e62
0786688a22d5d0eb9086d1d6d8376b2c37d27646,3422fbd35f8aa84eadf51af38d4eb8c5901d3441
078d4b9fcf20fd196ddf6c48c57425dd867355e4,07be0463042591a3f5a8c21350c1408acb6461e6
0790d49a66fb13d66cd9245cd1564a85f8bf82b1,5da62ff9d90f06fa0fda82f5623cb176e2631f70
0799e5784857b9c7c100f178854609a1e74067a0,f19a66f641b5f537e279913f8daae5381000ade0
079d91bd44c327b34da2450ade489d097bf280af,5fca0084db64162a6d0e3635ef13db5caa35fdac
07a16d1f612d3f4c58f2549f17511c76203a495d,7560aebb0eae1783ed33753f9fde992233c4ac90
07a6098eb632ee21dac4b930a232a29342ba46e3,c9c3985117b15045e2cb6e5271dca29ce5e7adb1
07adc17cf3f9597576fd2e2a2c3516c9776a2ca5,230e8903076c4f0e0a743f03ff3325dffde77757
07b5f690c6cbe2d96d4e620200828ed9418e4ffd,4cbc6939a49d413ea2e6c56a016d3b579e8c9841
07b763e3c87a0431ae9526b4a0e209b41ced4525,112d781c3c8d007e2ceaf1dd9c6f6bffe8d4f6bb
07d9158eeb76ee2229fa8ea3033ec3ee9920a9d0,b0bb0fd5621457357e14544b96109c14ecfd4ee9
07e45e7e2ec066e950e7430eb70180129fbf4042,d66ecd293dc994b08003715902a7bb2657e2d956
07e469284e83cd7e1ec428e7647d2f03e2ccb275,3cf317a70c6ec3eb8d6dd101fc5321aaf2690981
07efcccf3b97178bb470bb01b8052f9c57cc2bed,6939a709c75aec9784e8a1be62aabae589f30ac7
07f1e464534bfc1f6c23fba47cf783ee9ea17f84,9786bb771433b370847134c68f9875653ac1bd41
07f5b37158ccb9ca1ebd2949945ea8da5f9cc8aa,42e28fd4de41704fa763faf84054deea5c2de776
07f981a644891535ce05931b5fb1ad6b9d281bc8,3601c87e90d39a4b6bda6575bd22cdc4f72f9b85
07fe2180fecd9bd180e200a7241d59378947e007,19e6071049935293b1f09ba9dcf9854d66790065
08112382d565358d568e841c72a024d2b8f89a1c,9d3e318e23aa4b90b2685a0d42f352db54ad7bd6
08114d833e9ac25f55a8700be68fe5df3a00646a,70f45e5d32544d4e80a76f5c7f5123e3272e8945
081b4420bab3b165a4c8d6afada61484135720f9,927d06c543c0392fae59ab7627e481054bf63a19
081d767314c639e73da46bac91d3ed8fe8a60a13,ad0ada93602d3473fd7d1990b9baa9bf386b0cdc
0822a4d208c0f81e80a6266c65e7a5c9608a36c8,ccb8314b2c2cb7166f8c1d221531a0f05ce7f5fb
0827fb966c715825c1f294aff68f6ee4be28f8bd,c4da370cb24f135a572354dbfb1335f574c5b8fb
0830448eaa79d4000a83eaa4608a1c0b41a2e2a6,46a2318dc368c6c10e1a38a270965da2108d8835
0830a25dbbe768ff62e5024c564f0e1908b19596,8da85c97ad5542492efab241cb28903341865c2d
0836164517444cc8f1bbb06327d18eab0d74976c,37dac332a249ae504b2ebac4a30860ccd0584722
0840dc77311581daaa5845e9d751a507451f9c18,5333ac56c1ab4e8086e84e8094ddf94bb9849488
084a75a8ad02f3291bc865abf464ebedd0949b75,e7948b838b769ae6c2d157d0201f1d50caf1a93c
0865140565343898a1d9d1acf0a0f8d1cee8337b,1fc58ab4fea827ca01d15b98bfbb67df0f7cf026
08682a5fee90c5eacc47d7262ad9a350e6d4cd4c,1af3fed642f65ab1451d09f6b48485f86d279d3c
086d00b4d146e6921b424d962184a2b8941b1098,706663bc73950aef4db498f1c95d8652b30ea7fc
0870b44cdeab5e1cb91e8d56ef570c6039159da5,93d95e118c16d11bf8982a982d0e9070b5a562c1
08723ade0a1fb0a9aa6b175988fc5636a7982b26,ff8ca36e334bfb583350c717cc1991232c82e97f
087da730e72eaefae70d94695c5a741cbc269822,89d35ef2d2b1779e8c68f9dba6b59bab0e3c0d59
088d1171be39becfd2b9050e3de92740a0b0aac8,217401c59ae5f7e1cabaf359f0f206dd4a801648
088ecc4e4e3614d5a0bf18860b5083d2eb2dfea6,3fe46e29b4277c12bab7dc2fd4097943d6d4a411
0890c90411a6d8839c560c98091d26c0974eb4e1,3d5740b2cb28c790659db1e98ac3f50508a99ae5
08942e05a11b567bc13e909e220b4b61bad91a19,663d68a518a0ed8ee912e7608b7982fdac28aa62
08a69274c11ba43e2cadd3245da523228bff9c4b,f70cc927020c2495af408932bc7d1ca07f0a4ea5
08b0823082e9792ef14a72ec1bc7d04412f8b49b,3133e004ed7db46d1154e5f013ace2cea28c90ef
08bc6a51093488399cb8560920a17fdc9be549d0,85d569d80ce1c0c6df8e55b93597e7fbb3bf3c0c
08be82a91e46a545b78467c6ab690b74287f5e04,44f30ce96f8d2631191e776780b3696e380bbd54
08cd75777f16e2bacae0839758379338ed5248b5,bb7a26bd762541f5b3181d68d5a3d1bdecb994fe
08d0bddb7ccfd9a7e69d35d0616b03694b263f5d,1af426fd98ea3770dcd053c5d89982ef52f13458
08d361d9119449b60b6c9f77ace368fb55480f07,5c93181b52a8ad987702723c4301cebbe9aa7365
08d3c2cc59d7f6dbcce3a2feddbf141cb3fb9828,e32fbb2307497a4bab64f790244d6f948bc1d449
08d66167cc4158f490a12259c67036ece4f94c53,33ac088df20b396372c935e3709eba9b30c64364
08e23a2cbf933b492521b4f52e2e25a08c933308,edad0535d3e1f30a2fcd18d7f719efe04e9ff450
08e67077902266cd4f5c35d9e5e66ac6bd0d7f5f,2f17ca7086700cecbbe9821565da2fea6bb643c5
08e675634e79b0d8f688e6f1d429bfa7c47be38b,5d7980eda57cf3f1e01448e1c114b7417ef731d9
08fa6a852836b00d5c5d612de176488a608ca7a8,af0d87b81d55e77674c74d2d8eabf61d0078e69b
090668e8808a215629f0d8e562c48bed2d4d5871,34b8ab9058428f20faae4042120e3ffc0c91a8ae
0922542640ce1a31050f3544f22160a45d065d69,4b7320660a6ce4421e29a60e2a15159ce1ec64b5
093ae56d5ad58283f83e5735ad77d3281aca627b,7016a93c1c7037b8d5ee3a65fd99ea5eac98ba72
094b322f3552e297a6c17784fd0317dce78f72e8,27e0bf90a3bdae5492e20b20a21c11bcd6627415
095055810e38b791752d51e7cb986529136ef241,e81283729323d89d17971abc47ea4ae59d78e44f
0960b32b13234c81405379025bc500ce71ee19b0,4258f2014f1eb2b570fd6c134315ea0ac2904f0a
097a813c9d483fe3f727bb830d095839712a27c4,8a717c52e0058cc56a972784f1383189710bf0f1
0987afd67adb33f29eca12634914fdc2dddcdb2d,8595be86cab293e546c9d1989ad44e04b47394d1
098cab9460800c52faa7bc629998b3a6c353be89,4bdf959d44eeaf9b2e767056360090ff74b9ead9
