course_id,course_item_id,feedback_unit_id,feedback_unit_type,feedback_system,taiwan_feedback_user_id,feedback_rating,feedback_max_rating,detailed_context,feedback_ts
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v","P5TI8-OtEeS_7SIACxCfaQ@5","assessment","LIKE_OR_DISLIKE",03d3763f522faf99aee0a4dc71996f1df8fe0a7b,1,1,"assessmentContext~POZJ3uOtEeSoXCIACw4Gzg!~4Bj3v!~P5TI8-OtEeS_7SIACxCfaQ@5",2015-09-19 05:33:46.562
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v","P5TI8-OtEeS_7SIACxCfaQ@5","assessment","LIKE_OR_DISLIKE",2daea8eaa4b1196f449eff9b9f014cf0643947ad,1,1,"assessmentContext~POZJ3uOtEeSoXCIACw4Gzg!~4Bj3v!~P5TI8-OtEeS_7SIACxCfaQ@5",2015-09-21 02:34:49.176
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v","P5TI8-OtEeS_7SIACxCfaQ@5","assessment","LIKE_OR_DISLIKE",d26cff9c5e120accf4e3adee1f8bace9c421c93a,1,1,"assessmentContext~POZJ3uOtEeSoXCIACw4Gzg!~4Bj3v!~P5TI8-OtEeS_7SIACxCfaQ@5",2015-10-12 06:48:18.597
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v","P5TI8-OtEeS_7SIACxCfaQ@5","assessment","LIKE_OR_DISLIKE",a612524ace40a73949272e8cb2721207d3a52d80,1,1,"assessmentContext~POZJ3uOtEeSoXCIACw4Gzg!~4Bj3v!~P5TI8-OtEeS_7SIACxCfaQ@5",2015-10-23 11:04:16.909
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v","P5TI8-OtEeS_7SIACxCfaQ@5","assessment","LIKE_OR_DISLIKE",2c4552ab5f268b015d884dfe4b6449d42b6412a8,1,1,"assessmentContext~POZJ3uOtEeSoXCIACw4Gzg!~4Bj3v!~P5TI8-OtEeS_7SIACxCfaQ@5",2015-11-01 13:58:43.626
"POZJ3uOtEeSoXCIACw4Gzg","6cib0","Pbr-9eOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",f8906476ce52dbe313f1afab7f9d28bc99cf45e0,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~6cib0!~Pbr-9eOtEeSmwCIAC1ENYw",2016-04-07 14:34:00.066
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",22253288a0377ca9dbe475b44c146e0bc91a1ff6,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2015-09-22 09:13:17.13
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",ae8a3e36ea63950f247590dac30b744879251797,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2015-09-21 16:00:49.047
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",6fee3395fceac1f03e758c318e1b30a128817c65,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2015-11-16 09:20:18.926
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",c0952810585c2eb624b186ce70e417c78bcdd85e,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2015-12-30 14:45:21.401
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",5df95c8b60d6a555f4a6c137168f5ff41a5e9fb8,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2016-02-03 12:57:03.147
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",d26cff9c5e120accf4e3adee1f8bace9c421c93a,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2015-10-12 06:45:05.216
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI","PbOF0-OtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",2adbdaa662a05d97433937d4b99fe5d4bfad46d1,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~7DQYI!~PbOF0-OtEeSmwCIAC1ENYw",2016-02-02 08:26:55.65
"POZJ3uOtEeSoXCIACw4Gzg","8ILE3","-biz_QZbEeW7kSIACySI9A@7","peerAssignment","LIKE_OR_DISLIKE",f8906476ce52dbe313f1afab7f9d28bc99cf45e0,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~8ILE3!~-biz_QZbEeW7kSIACySI9A@7",2016-04-07 13:53:40.962
