course_id,on_demand_session_id,taiwan_user_id,on_demand_sessions_membership_start_ts,on_demand_sessions_membership_end_ts
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",cfdbbb1851ddeffe05393273679659264b2c9637,2016-04-09 09:02:30.073,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",97fb2a14f43442e6d59f7dfea4fcef7656e7c115,2016-04-16 15:25:43.176,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",0008277121db721ac4997117b374871135f4ff77,2016-04-12 14:00:19.40,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",0754c5e134affa56d0834455653bec13f8d632f8,2016-03-30 06:40:20.45,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",72120e595a06a2d1073ee832e7f21c5f9fb6f795,2016-04-06 06:47:35.676,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",e0725da2d088a5d729ff52f29d76965f9d12168c,2016-03-27 13:22:23.476,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",9530048955aba7643d6809de4deb76b0baa21b91,2016-04-14 15:22:44.95,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",fab374ca7aec87b291ac37cba3ae78e98bc1499f,2016-04-15 12:26:18.672,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",1b273175ec1d1445ac540a3912531ea7b69b4d0c,2016-03-29 11:27:47.441,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",85637c37445ec76f2291d6c6df8450380104c8ca,2016-04-07 05:21:31.233,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",863379e3a6f4b18aece8e7a337af96d882cc7705,2016-03-23 16:17:14.255,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",1c3e743b3ca47c324c9362b58e81f5d5b26f70b2,2016-04-01 05:39:26.378,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",453f549bcfd763b5dfb0594cde328833cf75d788,2016-04-08 11:21:34.211,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",84ce5574bad0dbbefeb500703dd315e34e8a4406,2016-03-24 09:52:11.197,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",2702ce951d36cb9e0a998c3707eacc1d576ab70f,2016-04-13 14:57:56.99,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",7874d12e561443d58a3d6937b6c833350869b361,2016-04-02 13:50:21.437,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",5f9db88691139fbe5b5e22ed902325e4b9aefe37,2016-04-02 13:46:11.159,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",cfd5f78ed8c8c68e87d76a570409dc185b89fe7e,2016-03-24 12:02:13.216,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",6528e118de689618b62124c413a4fb8e82dd8901,2016-03-28 20:25:48.928,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",857137f114033eecdaddad512e2e001ce733db5f,2016-03-29 05:15:31.144,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",945a6da83f5b95e59b0e93eb5705ffd264df3282,2016-03-30 03:53:37.586,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",4ae81486e42976a12ffb46d12e7867d0f3596eac,2016-03-26 04:44:37.743,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",cdea6983c8d19c1a0c3c34c9e9a8407997804cc8,2016-03-28 06:44:53.656,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",bf4c80b5e8aca7f925ae82af45441e5a69d1ded2,2016-03-29 09:21:55.808,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",c1cd8d8b572e3ecaedab17d4b64bbc360bc67218,2016-03-22 03:12:20.934,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",ced443210ddb60243d79001ab438bcc5448cb327,2016-03-24 11:34:22.274,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",a0a4d97c1b5c3e82e937eae6ced0d816df0a44f2,2016-03-30 15:02:44.91,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",8be9516854b3cafa4089a252c29778c7c82e2888,2016-04-09 02:34:28.398,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",ab428bab233fff51299a9f55cce85cf47045d2b8,2016-03-25 16:31:07.073,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",2c5d1d819d8e7bea984cdf4840ce41aa3509de44,2016-03-26 10:54:52.53,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",73514636d22192c61f695ec9d8d4935fcea804e2,2016-03-26 01:49:34.857,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",3b474d377928d69fb3d654fae2b59c48a34c4209,2016-03-26 10:23:50.181,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",dfaac358b547e592f08c59fb3e487f9cc7fafe82,2016-04-11 07:39:52.573,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",4b24f80ae7520237c723c8eeab6ea19f190dbd42,2016-04-15 06:12:56.253,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",47cd15f9d54317cd0e5f7a042292aa106ae4fbe2,2016-03-30 13:05:35.81,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",867f11402febb1426c04fa7ea2153b75fcd132a8,2016-04-01 03:50:00.889,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",02532bce72a9192b6701ce7d1b058d7edce970d2,2016-03-22 14:27:14.394,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",c54a2ce04f353fea46f8746d543f0d6703d64fea,2016-03-22 11:20:01.447,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",4e695144b248cf0d91f8e6983cd950f6de30e5e5,2016-04-06 00:31:10.177,2016-04-08 19:55:03.253
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",9c4224e78e91d3fa807662f6072a3bb3c44472df,2016-04-09 05:14:25.063,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",bf1f95cf2db134da077e3e4e888b490970657d91,2016-04-08 15:22:41.221,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",faf8785d13da7e64de2e04060bf872c70934a226,2016-03-27 00:14:56.747,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",eeb266bb7d54401e5cee65598207a1cfe5ca9fbb,2016-04-14 13:01:03.833,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",e13d6b370ee5c86c6ac30d7fd2e485176985157d,2016-03-30 12:30:58.407,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",ff5441585e719a58329b5e8af6f88659dcca147a,2016-03-26 09:16:23.035,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",d6e5a2b54f57d18465755d3fe37804d0aa8c3486,2016-04-10 15:57:59.142,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",c37d4025bee52c3bd4dbea61b2c95802c4b4005f,2016-03-28 15:37:38.771,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",97748571b8344d844ef6a4bc16479aab110dd065,2016-03-23 17:24:00.533,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",8fd58f7ff7274e5693b2eeacb0e3c3afe7da8f5f,2016-03-23 13:04:42.149,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",1531496c6bb50bf72e859b4e117c059818f4acd2,2016-04-04 01:51:00.422,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",c62c4fb937f36a688b70b704a3ee1eca69cf632a,2016-04-02 15:12:05.839,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",588b08e8453a202e3ef4a0efe2b331c9039f842f,2016-03-22 13:29:44.101,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",1c95d151cc0d7d75eb4b3c56f4f830cb3a077cfe,2016-03-30 13:12:45.959,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",3365d7ad9e298f3a7133f19e9b692e5fef510437,2016-04-02 12:09:55.65,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",e88ddbb2fe91bdb45ee48f7d4561d049a887459f,2016-04-02 01:30:06.19,2016-04-09 14:49:08.814
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",92529589340636b69752a0b280ad09b9ee5ec2e6,2016-04-07 09:52:25.551,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",be826fb42bb63461b5f2772cebdd52d808d3c4d6,2016-03-31 14:25:22.126,
